CUST_ID,ARTICLE_ID,RATING,TIME
B00136J9YI,A2W47PNNTF4I9V,5.0,
B00136J9YI,A22PZBENWG6IM0,5.0,
B00136JB3W,A18C92XEG8X1TB,5.0,
B00136JB3W,A3GUVDFH02HH4G,5.0,
B00136JB3W,A1E9QPX0866W00,5.0,
B00136JB3W,AMXH6AEME9AIN,5.0,
B00136JB3W,A1KXK4WR77CDHM,5.0,
B00136JB3W,A29NH49I8AULQG,4.0,
B00136JB3W,A2MJTPNO8HIOUF,5.0,
B00136JB3W,A31C04RT5B3UVZ,5.0,
B00136JB3W,AGLRQM3W1BHUX,5.0,
B00136JB64,AFJGMZEW7XSWL,4.0,
B00136JB64,A2KLSFIQUUNTJ8,5.0,
B00136JB64,AR7QOCLIRJ9X0,5.0,
B00136JB64,A1EWDQ18YIQ990,5.0,
B00136JB8W,AV5TR9XGM81QJ,5.0,
B00136JB8W,A3OAEQ3A4FSG31,4.0,
B00136JB8W,A3VKPW5X09Y3M1,5.0,
B00136JB8W,A34ITQ1H0KPLRP,4.0,
B00136JBBY,A3NNZW2PK7V2BR,5.0,
B00136JBBY,A13K329645VHFP,5.0,
B00136JBBY,A1FL8YM3H276H9,4.0,
B00136JBBY,A2B68BECJW8LFV,5.0,
B00136JBBY,A3ECT4Q8X1P47E,4.0,
B00136JBBY,AHM0BJW4T0DNB,3.0,
B00136JBWS,A3NEFNIJCHLFLO,5.0,
B00136JBWS,A56W0E01O60NY,5.0,
B00136JBWS,A1VTEL32W5FM13,5.0,
B00136JBWS,A2MTWO8TQZNBK6,5.0,
B00136JBWS,A1AZIUMAD21LEY,5.0,
B00136JCCW,AXTLBBDO4WQ1S,5.0,
B00136JCCW,A1TQOBNY40N82J,5.0,
B00136JCCW,A3AD3P2PRHC5W6,5.0,
B00136JCCW,A1S4U3TQGKC8CP,5.0,
B00136JCGS,A2JMRUN0QULNLI,5.0,
B00136JCGS,ALESF2WTCYO3Q,5.0,
B00136JCGS,A5GN5D5EUSOY1,5.0,
B00136JCGS,A1HVTP58Q1CTJL,4.0,
B00136JCGS,A2RNYF2PTOB82J,5.0,
B00136JCGS,AN818CF8CCL1A,5.0,
B00136JCGS,A15T3Y3BL2AJ9V,5.0,
B00136JD9Y,A1YJQ5UBT6BE6O,5.0,
B00136JD9Y,A2VOVZMI83Y7L6,4.0,
B00136JD9Y,A2RNYF2PTOB82J,5.0,
B00136JD9Y,A2VRL7KYHJQWPE,5.0,
B00136JD9Y,A3MXOOMIQWDORA,5.0,
B00136JD9Y,A3DCOGGBKMJ8RN,5.0,
B00136JD9Y,A3NJS3WPHYVA7E,5.0,
B00136JD9Y,A1CGMWZBC6GIKW,5.0,
B00136JD9Y,A3MXOADFVNME9Q,5.0,
B00136JD9Y,A3AZKI4U4J58UC,5.0,
B00136JD9Y,A2UFJ5NIT2RFCM,5.0,
B00136JD9Y,A4RUP8VU3MGVC,5.0,
B00136JDNA,A3S3ICWC7VX53D,5.0,
B00136JDNA,A26M1I39ZANUCE,5.0,
B00136JDNA,A3VWZMMIKPY2XU,4.0,
B00136JDNA,A1S4U3TQGKC8CP,5.0,
B00136JDNA,ANKV82RBRJNGZ,5.0,
B00136JDNA,A4507F879T1SD,5.0,
B00136JDS0,A3TCDWQXX5EQQV,5.0,
B00136JDS0,A3PXEFTJ0210X5,5.0,
B00136JDS0,ABO2SCO9UCPJQ,5.0,
B00136JDS0,A26M1I39ZANUCE,5.0,
B00136JDTE,AVKHYC2D7MD56,4.0,
B00136JDTE,AK1O1SSMJMUPE,5.0,
B00136JDTE,AKC8TAN4F4GOH,5.0,
B00136JDTE,A36UWQK1D1QK75,5.0,
B00136JDTY,A8QSQI01F3LGU,5.0,
B00136JDTY,A2VPYHK9TG29LR,5.0,
B00136JDTY,A2TV53GLUBYO63,5.0,
B00136JDTY,A32KSS484E2CN5,4.0,
B00136JDTY,A165P3MOJV3OVZ,5.0,
B00136JDTY,AVZ43OJVZ4UAT,5.0,
B00136JES4,A2RBNPWKANA94,5.0,
B00136JES4,A3S6D9KNX90A8X,5.0,
B00136JES4,A1TK6SJIJB0FCT,5.0,
B00136JES4,ADAQDVXCRNSL0,5.0,
B00136JF56,A14X278KWM1Q2W,5.0,
B00136JF56,A15PZXBU8JJDZJ,5.0,
B00136JF56,A3KI6BR7K37S1I,5.0,
B00136JF56,AUB4UHUTZNBF9,5.0,
B00136JF74,A1GQQI7KB9VM0C,5.0,
B00136JF74,A3BEZFDYU1KM6A,5.0,
B00136JF74,A1V2I8CW61VS7,5.0,
B00136JF74,A1EK86R4P2XI5V,4.0,
B00136JF8I,A25HXZYBETEVW0,5.0,
B00136JF8I,ATNIBLIC2BYHR,5.0,
B00136JF8I,AF1QQ4PU31SHV,5.0,
B00136JF8I,AR3OJJ9LVGSPP,5.0,
B00136JF8I,A2MZ6SXUDCSQRG,5.0,
B00136JF8I,A3QMBUY0DSED2U,4.0,
B00136JF8I,A2Y85E6GF6Z6RU,5.0,
B00136JF8I,A36EDWL4F3AASU,1.0,
B00136JF8I,A3DU6IJH1CEWNF,5.0,
B00136JF8I,A32CCSLZMFN020,5.0,
B00136JF8I,A2K7GCHDI8PEDQ,5.0,
B00136JF8I,A1KXK4WR77CDHM,5.0,
B00136JF8I,A309IBLJ7RKFDM,3.0,
B00136JF8I,A3VSDUEXDOY3DU,5.0,
B00136JF8I,A31VH37CWG38JE,5.0,
B00136JF8I,A363HKFJUQ1NHF,5.0,
B00136JF8I,A33XVI31O4U4GQ,5.0,
B00136JF8I,AVJZNPBQYC4PL,5.0,
B00136JF8I,A3TRP6BX0XNMQQ,5.0,
B00136JF8I,A1Q6WSLCQZLUR5,5.0,
B00136JF8I,A4507F879T1SD,5.0,
B00136JF9M,A17PYHGXFB0UI0,5.0,
B00136JF9M,AI2WD20YMB1TS,5.0,
B00136JF9M,AHR4JUQSQVC99,5.0,
B00136JF9M,A37Q3BTJSWK20T,5.0,
B00136JF9M,AFH8JOLBLCXIQ,5.0,
B00136JF9M,A3NNO32KVSYJTO,5.0,
B00136JF9M,A2WZTEPRJKDGW0,5.0,
B00136JF9M,A22KMCKYE5KQ2X,5.0,
B00136JHEK,AZADRAWWI8N6F,5.0,
B00136JHEK,A1NRB6Y50JW1ZI,5.0,
B00136JHEK,A38RJL6DA0KA65,4.0,
B00136JHEK,A1EWDQ18YIQ990,5.0,
B00136JID0,A3E5C07OX5Q065,4.0,
B00136JID0,A2ABJ4XM4MJ5CD,5.0,
B00136JID0,AHRV2V5RCJ3PS,5.0,
B00136JID0,A3S9HEXHM2Q5CH,4.0,
B00136JID0,A31PD38WC2NUYL,5.0,
B00136JID0,ACA6KE21WQCYQ,5.0,
B00136JID0,ASFQBB524HVRJ,4.0,
B00136JJH0,A24FGTM9ZKNEHP,5.0,
B00136JJH0,A2U9TMU40ZJWBL,5.0,
B00136JJH0,A30M5OGVWABAXD,5.0,
B00136JJH0,A1CBWOUGO0DZ47,3.0,
B00136JJH0,A2YXOPWO7POWIT,4.0,
B00136JJH0,A1G6UPLLH9LO34,5.0,
B00136JJH0,A13OYPEGL3GLIV,5.0,
B00136JJM0,A1SJ6TJG61LTIC,5.0,
B00136JJM0,A2LTPIQG2RWNJW,5.0,
B00136JJM0,A3I7J6H0FSZQIW,5.0,
B00136JJM0,A1VRD8L02M7BQJ,5.0,
B00136JJM0,A3MWUPQ0PFB5ZZ,5.0,
B00136JJM0,A3LYQCBGIGKOZY,4.0,
B00136JJM0,A3VWZMMIKPY2XU,4.0,
B00136JJM0,A2H3JURQZOHVMB,5.0,
B00136JJM0,A3L1UEDJO88Z30,5.0,
B00136JJM0,A1S5XPAHSIU1HT,5.0,
B00136JKZ6,A1C27KCWDSKMMW,5.0,
B00136JKZ6,A3KDH4Q1MIZXRS,5.0,
B00136JKZ6,A1ZJWJWVR4M7EG,5.0,
B00136JKZ6,AVJZNPBQYC4PL,5.0,
B00136JL32,A30ASYQR5U4QG5,5.0,
B00136JL32,A1MI46XAY6E12J,3.0,
B00136JL32,A3I7J6H0FSZQIW,5.0,
B00136JL32,A1EX0000XTYIWQ,5.0,
B00136JL5K,A15PZXBU8JJDZJ,5.0,
B00136JL5K,A3GUVDFH02HH4G,5.0,
B00136JL5K,A311Q82GNUAGR,5.0,
B00136JL5K,A14N4G2LODIA20,3.0,
B00136JL8W,A14X278KWM1Q2W,5.0,
B00136JL8W,ARQ2J7D4DZTRL,5.0,
B00136JL8W,A3JR9I7C7VUW6P,5.0,
B00136JL8W,A1KXK4WR77CDHM,5.0,
B00136JL8W,A1M3F4G45OXRDI,4.0,
B00136JL8W,A3NL5K227R3A00,5.0,
B00136JL8W,A1063WNMC368BK,5.0,
B00136JL8W,AVMYQ88R6ESPW,5.0,
B00136JL8W,A27JDEKPZITWW,4.0,
B00136JL8W,A31VH37CWG38JE,5.0,
B00136JL8W,A1TK6SJIJB0FCT,4.0,
B00136JMRW,AFVQDZ4F03GAZ,4.0,
B00136JMRW,A1BBPRN4F9OXBY,5.0,
B00136JMRW,A1KE19CDYIO2YN,5.0,
B00136JMRW,A14X278KWM1Q2W,5.0,
B00136JMRW,A5PNNWS2MUZSG,5.0,
B00136JMRW,A3S6D9KNX90A8X,5.0,
B00136JOYS,A138L6F0DX6ANI,5.0,
B00136JOYS,A2GU91ACEJYX4D,5.0,
B00136JOYS,A19IBZGD11Q0XL,5.0,
B00136JOYS,A3F7U41ZW2FPE8,5.0,
B00136JP6A,A2RNKU9KJHQ2BV,3.0,
B00136JP6A,A1CBWOUGO0DZ47,3.0,
B00136JP6A,ALXIVAK87QUW,2.0,
B00136JP6A,A2S65D5YDIACVW,5.0,
B00136JP6A,A1JHU0LBS29NYD,5.0,
B00136JP6A,A32SGKN9V2ZFFK,5.0,
B00136JPLU,A1M3F4G45OXRDI,5.0,
B00136JPLU,ACCKS641IHEXZ,5.0,
B00136JPLU,A1HIZ0LKBD6X8B,5.0,
B00136JPLU,AXB5TY20YJAB2,5.0,
B00136JPLU,A33NQYGEJU76Q8,5.0,
B00136JPLU,A3ROE739791DV4,4.0,
B00136JS6C,A1CBWOUGO0DZ47,4.0,
B00136JS6C,A2XZWMTCQWOIX3,5.0,
B00136JS6C,A1R9OMVRWLO3PW,5.0,
B00136JS6C,A3780EI0IFPD9B,4.0,
B00136JS6C,A142HAT43L5W4W,5.0,
B00136JS6C,A3GXTW4OYQG1CG,5.0,
B00136LCG6,A3SY40YETOFALL,4.0,
B00136LCG6,A3Q0Y57BYSUSLZ,5.0,
B00136LCG6,A13HNMTM5YIZ0E,5.0,
B00136LCG6,A27LFNOWXL1I7C,5.0,
B00136LCG6,A26YREV8F03L2Q,5.0,
B00136LCG6,A3KKI0VTQTOLSV,5.0,
B00136LCG6,ARBORBMTIOJD2,5.0,
B00136LCH0,A194LHU9ZXVWOF,5.0,
B00136LCH0,A2PR1O53J0V8W2,5.0,
B00136LCH0,A1VTWXNOULWAJ1,5.0,
B00136LCH0,A188SL509LOTBY,5.0,
B00136LDKQ,A2MC6P200KHJ2A,5.0,
B00136LDKQ,A1ETZVL3CO76UA,5.0,
B00136LDKQ,A10YBR8TO794IN,5.0,
B00136LDKQ,A2FNSPM7N4V401,5.0,
B00136LDKQ,A3E98R6OJVOWLX,5.0,
B00136LDKQ,A2RNYF2PTOB82J,5.0,
B00136LDKQ,A1UW6KDWGYTVS8,5.0,
B00136LDKQ,A1LU39GVY9QVC6,4.0,
B00136LDKQ,A2AFLQHGK4117F,4.0,
B00136LDKQ,ADHZ0ABZBBDFJ,5.0,
B00136LDKQ,AKE5GVUA4Y247,1.0,
B00136LDKQ,A2SPANDNEUZ25Q,5.0,
B00136LDKQ,A331ZUPRPHE5D0,4.0,
B00136LDKQ,A2MYCWFRTOEU6Q,5.0,
B00136LECS,A3CFZWOQ7ONYYB,5.0,
B00136LECS,A1K5FDP8C5G5EI,5.0,
B00136LECS,A280WGX7H54GMT,5.0,
B00136LECS,A3B1188EKD158V,5.0,
B00136LECS,A6UMJST9VMY8M,5.0,
B00136LECS,A1OIMWFHHCY4BV,5.0,
B00136LECS,A1T3TOJY7YSHII,5.0,
B00136LECS,A1MSA79F5J0KXW,5.0,
B00136LECS,A351338QZ9X5OW,5.0,
B00136LEMS,A7XTIZR24NL4C,5.0,
B00136LEMS,AA32PEAGO9EJ7,5.0,
B00136LEMS,A2TEYFQQKTP9BL,5.0,
B00136LEMS,ANUBVFARDOOYP,5.0,
B00136LEMS,A20SZNEQJU638A,5.0,
B00136LEMS,A3IH5L48F016GF,4.0,
B00136LEMS,AML8287U73R9V,5.0,
B00136LEMS,A1KCB19DANZUGT,5.0,
B00136LEMS,AUWIWBA9J3QBO,5.0,
B00136LEMS,A31ZZEJZTIE8VM,5.0,
B00136LEMS,A3OSZMNBO13W93,5.0,
B00136LEMS,A1G6UPLLH9LO34,5.0,
B00136LEN2,A1OWP0WIYJELAS,5.0,
B00136LEN2,A20W95ZB4ZP5N,5.0,
B00136LEN2,A299RHMH1M9PIW,5.0,
B00136LEN2,A24B1E367T2923,5.0,
B00136LFEA,A3AKE87QW7P0LA,5.0,
B00136LFEA,A1SC3V3MT36GXC,5.0,
B00136LFEA,A3MWUPQ0PFB5ZZ,5.0,
B00136LFEA,AGWD67X4C1ZVK,5.0,
B00136LFEA,AAFW69F6T4CIX,5.0,
B00136LFEA,A2XNE0RSC4VE5D,5.0,
B00136LFEA,A1YJQ5UBT6BE6O,4.0,
B00136LFEA,A2BH945DHGH5J7,5.0,
B00136LFEA,A33ORAQ6NYZBA,5.0,
B00136LFUO,ARYVQL4N737A1,5.0,
B00136LFUO,A29V5BNZCV0TQ9,4.0,
B00136LFUO,A368X6QTD8W4QX,4.0,
B00136LFUO,A1G6UPLLH9LO34,5.0,
B00136LFUO,AXB5TY20YJAB2,5.0,
B00136LG4O,A1M3F4G45OXRDI,5.0,
B00136LG4O,AGWD67X4C1ZVK,5.0,
B00136LG4O,ADHZ0ABZBBDFJ,5.0,
B00136LG4O,ADAQDVXCRNSL0,5.0,
B00136LGIA,A1OS6VMF00QIOK,5.0,
B00136LGIA,A165P3MOJV3OVZ,5.0,
B00136LGIA,A3HVM1Z61ZBIWH,4.0,
B00136LGIA,A3M8MLPRL1JCRY,5.0,
B00136LGIA,AC4MD6BXOG2JS,5.0,
B00136LH8Y,A2Q01JIF7GHF2D,5.0,
B00136LH8Y,A3DVW87FRGKPHU,5.0,
B00136LH8Y,A1VBVCXL2KTC8H,5.0,
B00136LH8Y,A25Z2NTT932UW9,5.0,
B00136LH8Y,AVMLQ2KFCNJL8,5.0,
B00136LH8Y,A1MFWFMMPABBSF,5.0,
B00136LHH0,A3DVW87FRGKPHU,5.0,
B00136LHH0,AHX3WF4PBV9D1,5.0,
B00136LHH0,A2ICSH5AHPL0FN,5.0,
B00136LHH0,A3R9WVWY2L46E,5.0,
B00136LHH0,A16VSDB5WP0SNV,5.0,
B00136LHH0,A1QC9OFSQ210FC,5.0,
B00136LHZ2,A3SDFA3LBWCSZH,5.0,
B00136LHZ2,A3GJ6CFWN47N0U,5.0,
B00136LHZ2,A1M0L3S41QW8A8,4.0,
B00136LHZ2,A5UMO4M6FT48U,5.0,
B00136LIAG,A2U9TMU40ZJWBL,5.0,
B00136LIAG,A30KSOJ4FGDNLQ,5.0,
B00136LIAG,A1G6UPLLH9LO34,5.0,
B00136LIAG,A1NY305D1WAUGL,4.0,
B00136LIAG,AWDV9SO13LN8M,5.0,
B00136LIAG,A1MAKB0RRC8TZ1,5.0,
B00136LIBK,A309IF65QXZU3O,5.0,
B00136LIBK,A8301CIL45ZYD,4.0,
B00136LIBK,APANKO5VLZH45,5.0,
B00136LIBK,AGLRQM3W1BHUX,5.0,
B00136LIBK,A19JKNFJXVET3,5.0,
B00136LIBK,A3KFZU2NTHU9N1,5.0,
B00136LIFQ,A27F84VDIVA6CA,4.0,
B00136LIFQ,ALHXSDS7ATZ4E,5.0,
B00136LIFQ,A1IBAI8WXBKL3W,5.0,
B00136LIFQ,A3OA3IVRKIYG4W,5.0,
B00136LIZ6,A2VQPOWJSXAXFY,5.0,
B00136LIZ6,A2XH00B2HM52Z7,5.0,
B00136LIZ6,A3NEFNIJCHLFLO,5.0,
B00136LIZ6,A56W0E01O60NY,5.0,
B00136LIZ6,A1IXZROCUM7FQP,5.0,
B00136LIZ6,A18D9HMEFE7MKB,5.0,
B00136LJ1E,AVLSVMBRYFGHF,5.0,
B00136LJ1E,A1YRSXPYJ2K7V,1.0,
B00136LJ1E,A1AGSQSCIZB1J1,5.0,
B00136LJ1E,A56W0E01O60NY,5.0,
B00136LJO6,A2BLG5F5GS0AZ5,5.0,
B00136LJO6,A1ESIQN1BJH6EL,5.0,
B00136LJO6,ABH741JTXOZZN,5.0,
B00136LJO6,A3V0SIU4VW98,5.0,
B00136LJO6,A1FKRMX71MFDOX,5.0,
B00136LJO6,A2FH1F0FJLGNLF,5.0,
B00136LKMC,AA9GCA1SINOVS,4.0,
B00136LKMC,A3566GLKX96J2M,5.0,
B00136LKMC,A1HVTP58Q1CTJL,4.0,
B00136LKMC,A25W5VJ3VN8D5P,5.0,
B00136LKMC,A3T2F40NCAB6TO,5.0,
B00136LKMC,A3M8MLPRL1JCRY,5.0,
B00136LKMM,A1LIHIG05ZT5K3,5.0,
B00136LKMM,A2LXUWJCDLXIFI,5.0,
B00136LKMM,AUQJK3MHZ5WLH,5.0,
B00136LKMM,A10UMIIKKL8WTB,5.0,
B00136LKMM,AD609PVD2C7UQ,5.0,
B00136LKMM,A1O0SX1ID11J0M,5.0,
B00136LKMM,A2VVILVIL5ZG6P,5.0,
B00136LLLW,AF9AKNFFW0LI4,5.0,
B00136LLLW,A19IFMZHNUV8C8,5.0,
B00136LLLW,A1TPR66C6ANNXV,5.0,
B00136LLLW,A2C17P2DY85RS6,5.0,
B00136LLLW,A2129MAGX7H7AT,5.0,
B00136LLLW,A2TQ7H0AQUV9D2,5.0,
B00136LMA2,A17B6RQF693UGJ,5.0,
B00136LMA2,A3IRA84P3Y88SC,5.0,
B00136LMA2,A1O4YO6X50ZK53,5.0,
B00136LMA2,A20IMFGRJ4W9AL,5.0,
B00136LMA2,A22KMCKYE5KQ2X,3.0,
B00136LMA2,A1AZIUMAD21LEY,5.0,
B00136LMJ8,A1WMC4570W2PRN,5.0,
B00136LMJ8,A1XDBNMBF7E4NX,5.0,
B00136LMJ8,A39JZXGQPTFW60,5.0,
B00136LMJ8,A29SS7GR4SNK2T,5.0,
B00136LMJ8,A3HK10D2JNTXLB,5.0,
B00136LMJ8,A16WOGOY3FI1Q3,4.0,
B00136LMJ8,A2X8KGSJ73EG9F,5.0,
B00136LMJ8,A311Q82GNUAGR,5.0,
B00136LNOW,AL1WTXQJCKT8X,5.0,
B00136LNOW,AKW5WFJ24WMW4,5.0,
B00136LNOW,A1PREFXIZPJCEG,5.0,
B00136LNOW,A3MAROXCKBWMWV,5.0,
B00136LNOW,A257C8L4PTZKNO,5.0,
B00136LNOW,A2QUY2A42OV1CJ,5.0,
B00136LNOW,AYP7PJ4RUB8MW,4.0,
B00136LNOW,A77HR48IS9TH8,5.0,
B00136LNOW,ADHZ0ABZBBDFJ,5.0,
B00136LNOW,AR8AC8KLBQJVT,5.0,
B00136LO78,A1VYWI7JRVAZM6,5.0,
B00136LO78,AXN5O0VO8GIV2,5.0,
B00136LO78,A3IH5L48F016GF,5.0,
B00136LO78,A36AGG9H9P1KSE,5.0,
B00136LO78,A2TS84CV5PTG0V,1.0,
B00136LOFK,A15T3Y3BL2AJ9V,5.0,
B00136LOFK,A3W4NUZS0QSXZM,5.0,
B00136LOFK,APS3Z91GWNZYQ,4.0,
B00136LOFK,A2OAD5P36X983A,5.0,
B00136LOU0,A2MZ445T2TBYZ1,5.0,
B00136LOU0,A3NEFNIJCHLFLO,5.0,
B00136LOU0,A3O4QHHDASGXIC,5.0,
B00136LOU0,AK1NGMWPEZZWP,5.0,
B00136LOU0,A35XAPHVURGQID,5.0,
B00136LOU0,A1SR2T84IXOMAQ,5.0,
B00136LOU0,A26SFT1QNKMLSL,4.0,
B00136LOU0,A1SM37ADGYWB5A,5.0,
B00136LOVY,A1URE3U7BK027O,5.0,
B00136LOVY,A3DPVXS7PH5RTF,5.0,
B00136LOVY,A3AZKI4U4J58UC,5.0,
B00136LOVY,A1MAKB0RRC8TZ1,5.0,
B00136LOVY,A3MGZWFEPAWQH4,5.0,
B00136LOVY,AYGJ69VWZWS1W,5.0,
B00136LOVY,A1IE62LRDRUV3B,5.0,
B00136LPOU,AVKHYC2D7MD56,4.0,
B00136LPOU,A2LDEDOQZH3VTP,5.0,
B00136LPOU,A3IRA84P3Y88SC,5.0,
B00136LPOU,A2ABJ4XM4MJ5CD,5.0,
B00136LPOU,A19FKZCATE1O32,5.0,
B00136LPOU,A7TX6R2PG89N6,5.0,
B00136LPOU,A7H8V05RTB5FO,4.0,
B00136LQ9Y,A3SAPTM2MHQNBJ,5.0,
B00136LQ9Y,AXCE4WRBKMLY0,5.0,
B00136LQ9Y,AF1QQ4PU31SHV,5.0,
B00136LQ9Y,A29LD3T5YXYYP6,5.0,
B00136LQ9Y,A1TPJDCDHJS1Y4,5.0,
B00136LQ9Y,A194LHU9ZXVWOF,5.0,
B00136LQ9Y,A1O6HQY3JLU5JG,5.0,
B00136LQ9Y,A1877LETUE5UBY,5.0,
B00136LQ9Y,A311Q82GNUAGR,5.0,
B00136LQC6,A2IEX7ESCYYD5H,5.0,
B00136LQC6,A311Q82GNUAGR,5.0,
B00136LQC6,AAUMLXHKKZNBT,1.0,
B00136LQC6,A3DJWGTT4OZO5E,5.0,
B00136LQC6,ALD1VE4VP3JYS,5.0,
B00136LQC6,A14N4G2LODIA20,4.0,
B00136LQQ2,A3K37O1380ZLXW,5.0,
B00136LQQ2,A1RGJA7LQ3B5H7,5.0,
B00136LQQ2,A3P16J0AFQ32LI,5.0,
B00136LQQ2,A2E1J3LGHQN057,5.0,
B00136LQQ2,A21FVB39Z7UYM5,5.0,
B00136LQQ2,A297W40NNZ4S64,5.0,
B00136LQQ2,A1ET8SZ6FNUH1F,5.0,
B00136LQQ2,A3VZHJ0UEGMUK1,5.0,
B00136LQQ2,AXG287OY16WWL,5.0,
B00136LQQ2,A2DPMXWJR44KLH,5.0,
B00136LQQ2,ACHM57DXJIVZ8,5.0,
B00136LQQ2,A3QMCTYEDVRETX,5.0,
B00136LQQ2,A1VTWXNOULWAJ1,5.0,
B00136LQQ2,AVKHYC2D7MD56,5.0,
B00136LQQ2,A1O5TM5TD4VR1K,5.0,
B00136LQUI,AB9Y3IRP9IHHX,5.0,
B00136LQUI,A3JR9I7C7VUW6P,5.0,
B00136LQUI,A1O2MW1KW7J22A,5.0,
B00136LQUI,A297W40NNZ4S64,5.0,
B00136LQUI,A1RRWUZFNC09WY,3.0,
B00136LQUI,A30QGCSBD37MFR,5.0,
B00136LQUI,A2RNYF2PTOB82J,5.0,
B00136LQUI,A201BS8F549A9H,5.0,
B00136LQUI,A1L0SX1QEOT8PD,5.0,
B00136LQUI,ALD1VE4VP3JYS,5.0,
B00136LRVG,A2SXJZGMY90RZN,5.0,
B00136LRVG,AHX3WF4PBV9D1,5.0,
B00136LRVG,A3DPVXS7PH5RTF,5.0,
B00136LRVG,A1ORE5MC92BIA7,5.0,
B00136LRVG,A3HVM1Z61ZBIWH,5.0,
B00136LRVG,A3T5WEYZM9U30C,5.0,
B00136LRVG,A1GKP6AZ4785VW,5.0,
B00136LRVG,ADR0OXDXJGLKH,1.0,
B00136LRVG,ADSTRP97VHZL2,5.0,
B00136LRVG,A317W1IN39ZOQP,5.0,
B00136LRVG,A3L1UEDJO88Z30,5.0,
B00136LRVG,A299RHMH1M9PIW,5.0,
B00136LT0U,A1D44YT0P8Q8XL,5.0,
B00136LT0U,A25ZLRIEMZR6ZT,5.0,
B00136LT0U,A3F7U41ZW2FPE8,5.0,
B00136LT0U,A3JVQ2CT05PJUN,5.0,
B00136LT0U,A3CB9KNPD259QP,5.0,
B00136LUSQ,A2P0K55WX4LS0D,5.0,
B00136LUSQ,A2SZXKV9Z0LX1L,5.0,
B00136LUSQ,A3PJW5JV4DMWVE,5.0,
B00136LUSQ,A21UKBX45GENSW,5.0,
B00136LUSQ,A3Q60DSIAH1RDG,5.0,
B00136LUSQ,ARBORBMTIOJD2,5.0,
B00136LV12,A8HGRYMBSJF6Y,5.0,
B00136LV12,AL2G5HIFWDANU,3.0,
B00136LV12,A1KXK4WR77CDHM,5.0,
B00136LV12,A1FV2BX0HW4G0D,4.0,
B00136LVM6,A1RT2FMCGBWJX7,5.0,
B00136LVM6,A6AZ6HST6E3W1,4.0,
B00136LVM6,A2PR1O53J0V8W2,5.0,
B00136LVM6,A25RJE09TR901Y,5.0,
B00136LVM6,A2EKA5NQ7DW07Z,3.0,
B00136LVM6,AL2G5HIFWDANU,3.0,
B00136LVM6,AJTH0SPL3SR1S,4.0,
B00136LVM6,A2RNYF2PTOB82J,5.0,
B00136LVM6,A1KS6T1HFIDYMC,5.0,
B00136LVM6,A2XVDYOW18FNMJ,5.0,
B00136LVM6,AGLRQM3W1BHUX,5.0,
B00136LVM6,A1E1Q5Z51MSTED,4.0,
B00136LX8I,A11MI5QN5FQKZX,4.0,
B00136LX8I,A24AIUX3YMK3WT,4.0,
B00136LX8I,A2RNYF2PTOB82J,5.0,
B00136LX8I,A2BWO2L2RDYBCY,5.0,
B00136LX8I,A1JH5EKCDJPXSH,5.0,
B00136LX8I,A1EIC1A1KNS9U7,3.0,
B00136M10M,A2XZWMTCQWOIX3,5.0,
B00136M10M,A1RGJA7LQ3B5H7,5.0,
B00136M10M,A20ZT3NDOL7K62,5.0,
B00136M10M,AIHH3AQJU3EVO,5.0,
B00136M210,A161A749AT8LCW,5.0,
B00136M210,A3LPCNKUIKV4O9,5.0,
B00136M210,A3GXTW4OYQG1CG,5.0,
B00136M210,A7B5Q809F60SR,4.0,
B00136NE62,A3NL5K227R3A00,5.0,
B00136NE62,A745E2DZPQUT7,5.0,
B00136NE62,A8QA5210ZQY5X,5.0,
B00136NE62,A2NF7AV60OSSAU,4.0,
B00136NE8A,A3IH5L48F016GF,5.0,
B00136NE8A,A26YHHB3NY6416,5.0,
B00136NE8A,ACPS3LG8Z1JK2,5.0,
B00136NE8A,A3RRLK8542LR6L,5.0,
B00136NE8A,AECESE6ORD335,4.0,
B00136NE8A,A311Q82GNUAGR,5.0,
B00136NE8A,A2V190AUMQ8LII,4.0,
B00136NE8A,A2TLIKWSD8H44F,5.0,
B00136NE8A,A3LD9MWYUZ3B8L,5.0,
B00136NE9Y,A237E0FTADYM58,5.0,
B00136NE9Y,A21FYDE2TFTODV,5.0,
B00136NE9Y,ASFQBB524HVRJ,4.0,
B00136NE9Y,A1VE933MFXTG18,5.0,
B00136NEAI,A3H4BQD3T1ME2A,5.0,
B00136NEAI,APFPBV1WMGQEI,5.0,
B00136NEAI,A16S5FX3Z55Q0X,5.0,
B00136NEAI,AU07J6EENWNF0,5.0,
B00136NEAI,AO1JG7SMPAAV7,5.0,
B00136NEAI,A1G6UPLLH9LO34,5.0,
B00136NEAI,A2VEBTXV3DI1W1,4.0,
B00136NEAI,A10FRUJV17R7TG,3.0,
B00136NEAI,A15I29SBPJZAZN,5.0,
B00136NEAI,A3OR8R4MSX7RJ2,5.0,
B00136NFOI,A3MG9CNWF17RUC,5.0,
B00136NFOI,A2AVENA0EZ2G8K,5.0,
B00136NFOI,A2L1KTHF4G54P1,5.0,
B00136NFOI,A3M86N46CZR3RG,5.0,
B00136NFOI,A2C7H7VGAEG6RG,5.0,
B00136NFOI,A1R46XWHZ01D34,3.0,
B00136NFOI,A16S5FX3Z55Q0X,5.0,
B00136NFOI,A3BU92XQ2M0FQV,5.0,
